Image,Neoplastic,Inflammatory,Connective,Dead,Epithelial
0_1161.png,0,0,0,0,0
0_1162.png,0,3,0,0,0
0_1163.png,0,7,1,0,0
0_1164.png,0,0,0,0,0
0_1165.png,0,1,0,0,0
0_1166.png,0,0,0,0,0
0_1167.png,0,1,0,0,0
0_1168.png,0,2,0,0,0
0_1169.png,0,5,0,0,0
0_117.png,0,69,3,0,0
0_1170.png,0,2,0,0,0
0_1171.png,26,1,6,0,0
0_1172.png,19,0,3,0,0
0_1173.png,19,0,4,0,0
0_1174.png,22,2,2,0,0
0_1175.png,26,1,4,0,0
0_1176.png,24,1,5,0,0
0_1177.png,19,0,3,0,0
0_1178.png,15,0,2,0,0
0_1179.png,26,1,3,0,0
0_118.png,0,36,14,0,0
0_1180.png,20,2,4,0,0
0_1181.png,21,0,7,0,0
0_1182.png,20,1,4,0,0
0_1183.png,17,1,5,0,0
0_1184.png,21,1,3,0,0
0_1185.png,16,0,4,0,0
0_1186.png,1,0,8,0,0
0_1187.png,16,1,8,0,0
0_1188.png,10,0,6,0,0
0_1189.png,0,0,1,0,0
0_119.png,9,48,3,0,0
0_1190.png,0,0,6,0,0
0_1191.png,6,0,0,0,0
0_1192.png,7,0,0,0,0
0_1193.png,11,0,6,0,0
0_1194.png,11,0,0,0,0
0_1195.png,11,0,1,0,0
0_1196.png,12,0,0,0,0
0_1197.png,13,0,0,0,0
0_1198.png,15,0,0,0,0
0_1199.png,15,0,0,0,0
0_12.png,7,0,2,0,0
0_120.png,2,58,3,0,0
0_1200.png,12,0,2,0,0
0_1201.png,9,1,3,0,0
0_1202.png,16,0,2,0,0
0_1203.png,9,0,4,0,0
0_1204.png,6,0,2,0,0
0_1205.png,6,0,0,0,0
0_1206.png,12,0,0,0,0
0_1207.png,10,3,0,0,0
0_1208.png,12,0,2,0,0
0_1209.png,14,0,0,0,0
0_121.png,29,2,5,0,0
0_1210.png,14,0,0,0,0
0_1211.png,7,0,0,0,0
0_1212.png,10,0,6,0,0
0_1213.png,6,0,4,0,0
0_1214.png,6,0,1,0,0
0_1215.png,8,0,3,0,0
0_1216.png,6,0,3,0,0
0_1217.png,10,2,0,0,0
0_1218.png,19,0,2,0,0
0_1219.png,8,0,0,0,0
0_122.png,28,9,2,0,0
0_1220.png,10,0,0,0,0
0_1221.png,9,0,4,0,0
0_1222.png,14,0,0,0,0
0_1223.png,15,0,0,0,0
0_1224.png,13,0,0,0,0
0_1225.png,10,0,1,0,0
0_1226.png,11,0,1,0,0
0_1227.png,15,0,0,0,0
0_1228.png,10,0,0,0,0
0_1229.png,11,0,1,0,0
0_123.png,0,1,11,0,18
0_1230.png,12,0,0,0,0
0_1231.png,15,1,1,0,0
0_1232.png,20,0,0,0,0
0_1233.png,6,2,8,0,0
0_1234.png,14,1,0,0,0
0_1235.png,9,0,3,0,0
0_1236.png,13,0,4,0,0
0_1237.png,2,0,11,0,0
0_1238.png,0,0,1,0,12
0_1239.png,0,0,4,0,4
0_124.png,0,0,8,0,29
0_1240.png,0,4,3,0,10
0_1241.png,0,0,0,0,5
0_1242.png,0,0,0,0,8
0_1243.png,0,4,6,0,7
0_1244.png,0,1,0,0,6
0_1245.png,0,6,14,0,12
0_1246.png,0,0,11,0,0
0_1247.png,0,0,9,0,0
0_1248.png,4,0,4,0,0
0_1249.png,13,0,2,0,0
0_125.png,0,1,6,0,29
0_1250.png,15,0,5,0,0
0_1251.png,0,0,11,0,0
0_1252.png,21,0,0,0,0
0_1253.png,11,0,9,0,0
0_1254.png,2,0,7,0,0
0_1255.png,25,1,1,0,0
0_1256.png,0,0,12,0,0
0_1257.png,2,0,11,0,0
0_1258.png,21,1,1,0,0
0_1259.png,18,0,3,0,0
0_126.png,0,2,12,0,11
0_1260.png,3,0,5,0,0
0_1261.png,14,0,3,0,0
0_1262.png,11,0,7,0,0
0_1263.png,0,0,6,0,0
0_1264.png,0,0,0,0,25
0_1265.png,0,1,2,0,14
0_1266.png,0,0,1,0,14
0_1267.png,0,1,3,0,21
0_1268.png,1,0,2,0,23
0_1269.png,0,0,3,0,26
0_127.png,0,0,10,0,22
0_1270.png,0,0,2,0,19
0_1271.png,0,0,3,0,21
0_1272.png,0,0,5,0,34
0_1273.png,0,4,10,0,17
0_1274.png,0,2,6,0,23
0_1275.png,0,2,6,0,23
0_1276.png,0,1,3,0,37
0_1277.png,0,1,5,0,27
0_1278.png,0,4,10,0,5
0_1279.png,0,10,9,0,33
0_128.png,0,2,10,0,27
0_1280.png,0,21,24,0,14
0_1281.png,0,0,29,0,0
0_1282.png,0,0,12,0,0
0_1283.png,0,0,11,0,0
0_1284.png,0,7,12,0,0
0_1285.png,0,1,13,0,0
0_1286.png,0,6,14,0,0
0_1287.png,0,4,16,0,0
0_1288.png,0,0,10,0,0
0_1289.png,0,0,17,0,0
0_129.png,0,2,12,0,35
0_1290.png,1,1,7,0,0
0_1291.png,29,0,5,0,0
0_1292.png,6,0,4,0,0
0_1293.png,0,1,8,0,0
0_1294.png,16,1,3,0,0
0_1295.png,0,1,18,0,0
0_1296.png,0,1,26,0,0
0_1297.png,17,0,1,0,0
0_1298.png,0,1,24,0,0
0_1299.png,0,1,14,0,0
0_13.png,3,0,6,0,0
0_130.png,0,1,12,0,6
0_1300.png,32,1,3,0,0
0_1301.png,21,1,3,0,0
0_1302.png,12,2,9,0,0
0_1303.png,11,1,2,0,0
0_1304.png,0,0,12,0,0
0_1305.png,12,7,0,0,0
0_1306.png,13,1,0,0,0
0_1307.png,1,1,12,0,0
0_1308.png,10,0,7,0,0
0_1309.png,19,1,0,0,0
0_131.png,0,2,2,0,45
0_1310.png,9,0,6,0,0
0_1311.png,5,0,13,0,0
0_1312.png,9,0,3,0,0
0_1313.png,13,2,1,0,0
0_1314.png,16,0,2,0,0
0_1315.png,13,0,7,0,0
0_1316.png,13,0,1,0,0
0_1317.png,17,2,2,0,0
0_1318.png,13,1,5,0,0
0_1319.png,14,8,4,0,0
0_132.png,0,0,17,0,13
0_1320.png,21,1,3,0,0
0_1321.png,19,2,0,0,0
0_1322.png,24,3,0,0,0
0_1323.png,18,5,2,0,0
0_1324.png,16,4,0,0,0
0_1325.png,13,5,0,0,0
0_1326.png,14,3,3,0,0
0_1327.png,18,3,0,0,0
0_1328.png,18,7,0,0,0
0_1329.png,16,4,2,0,0
0_133.png,0,1,3,0,1
0_1330.png,7,9,4,0,0
0_1331.png,21,9,0,0,0
0_1332.png,22,4,0,0,0
0_1333.png,11,7,2,0,0
0_1334.png,18,5,6,0,0
0_1335.png,18,6,0,0,0
0_1336.png,15,3,0,0,0
0_1337.png,4,13,14,0,0
0_1338.png,22,5,0,0,0
0_1339.png,20,10,1,0,0
0_134.png,0,0,5,0,8
0_1340.png,8,9,11,0,0
0_1341.png,18,4,3,0,0
0_1342.png,22,9,6,0,0
0_1343.png,19,3,4,0,0
0_1344.png,32,1,1,1,0
0_1345.png,52,0,0,0,0
0_1346.png,0,6,0,0,0
0_1347.png,17,9,2,0,0
0_1348.png,61,0,0,0,0
0_1349.png,39,0,0,7,0
0_135.png,0,1,5,0,30
0_1350.png,0,14,3,0,0
0_1351.png,48,1,0,0,0
0_1352.png,74,0,0,0,0
0_1353.png,0,15,5,0,0
0_1354.png,0,17,3,0,0
0_1355.png,0,9,3,0,0
0_1356.png,0,35,4,0,0
0_1357.png,0,27,0,0,0
0_1358.png,0,23,4,0,0
0_1359.png,1,10,3,0,0
0_136.png,0,3,14,0,15
0_1360.png,24,8,2,0,0
0_1361.png,0,13,7,0,0
0_1362.png,0,16,7,0,0
0_1363.png,0,10,4,0,0
0_1364.png,0,13,4,0,0
0_1365.png,0,10,7,0,0
0_1366.png,0,9,5,0,0
0_1367.png,0,19,6,0,0
0_1368.png,0,19,2,0,0
0_1369.png,14,14,3,0,0
0_137.png,0,1,4,0,18
0_1370.png,5,1,7,0,0
0_1371.png,0,2,9,0,0
0_1372.png,15,1,2,0,0
0_1373.png,3,0,10,0,0
0_1374.png,22,2,5,0,0
0_1375.png,8,1,6,0,0
0_1376.png,8,2,1,0,0
0_1377.png,15,2,15,0,0
0_1378.png,5,2,11,0,0
0_1379.png,11,1,2,0,0
0_138.png,0,0,7,0,29
0_1380.png,7,2,4,0,0
0_1381.png,14,1,0,0,0
0_1382.png,7,4,7,0,0
0_1383.png,9,8,8,0,0
0_1384.png,15,2,4,0,0
0_1385.png,9,0,11,0,0
0_1386.png,0,1,12,0,0
0_1387.png,11,2,7,0,0
0_1388.png,21,0,0,0,0
0_1389.png,16,0,0,0,0
0_139.png,0,0,2,0,38
0_1390.png,13,0,0,0,0
0_1391.png,22,0,1,0,0
0_1392.png,7,0,0,0,0
0_1393.png,15,0,1,0,0
0_1394.png,15,0,1,0,0
0_1395.png,16,0,0,0,0
0_1396.png,19,0,0,0,0
0_1397.png,17,0,0,0,0
0_1398.png,13,0,0,0,0
0_1399.png,20,0,2,0,0
0_14.png,5,1,3,0,0
0_140.png,0,1,9,0,0
0_1400.png,5,0,0,0,0
0_1401.png,21,0,0,0,0
0_1402.png,24,0,0,0,0
0_1403.png,11,0,0,0,0
0_1404.png,14,0,0,0,0
0_1405.png,7,0,0,0,0
0_1406.png,17,0,0,0,0
0_1407.png,12,0,1,0,0
0_1408.png,11,0,1,0,0
0_1409.png,20,0,0,0,0
0_141.png,9,0,2,0,0
0_1410.png,13,0,3,0,0
0_1411.png,23,0,0,0,0
0_1412.png,16,2,2,0,0
0_1413.png,21,4,1,0,0
0_1414.png,2,3,7,0,0
0_1415.png,17,9,3,0,0
0_1416.png,9,7,2,0,0
0_1417.png,22,0,2,0,0
0_1418.png,1,12,6,0,0
0_1419.png,0,2,18,0,0
0_142.png,18,0,5,0,0
0_1420.png,9,1,4,0,0
0_1421.png,0,6,13,0,0
0_1422.png,0,4,19,0,0
0_1423.png,5,2,13,0,0
0_1424.png,0,4,12,0,0
0_1425.png,0,3,14,0,15
0_1426.png,0,1,0,0,25
0_1427.png,0,1,4,0,38
0_1428.png,0,2,4,0,36
0_1429.png,0,0,0,0,14
0_143.png,26,1,3,0,0
0_1430.png,0,0,0,0,3
0_1431.png,0,5,7,0,15
0_1432.png,0,0,0,0,0
0_1433.png,0,0,0,0,0
0_1434.png,0,0,1,0,19
0_1435.png,0,4,18,0,2
0_1436.png,0,4,12,0,20
0_1437.png,0,0,0,0,32
0_1438.png,0,7,6,0,22
0_1439.png,0,8,16,0,0
0_144.png,17,1,2,0,0
0_1440.png,5,10,12,0,0
0_1441.png,10,12,4,0,0
0_1442.png,12,15,9,0,0
0_1443.png,0,2,16,0,0
0_1444.png,0,1,25,0,9
0_1445.png,0,1,18,0,15
0_1446.png,39,0,2,0,0
0_1447.png,8,0,5,0,0
0_1448.png,34,0,2,0,0
0_1449.png,23,0,7,0,0
0_145.png,6,0,3,0,0
0_1450.png,21,0,7,0,0
0_1451.png,13,0,9,0,0
0_1452.png,9,0,11,0,0
0_1453.png,13,0,6,0,0
0_1454.png,14,0,2,0,0
0_1455.png,6,1,11,0,0
0_1456.png,50,0,0,0,0
0_1457.png,16,0,6,0,0
0_1458.png,18,0,11,0,0
0_1459.png,0,1,2,0,0
0_146.png,14,2,2,0,0
0_1460.png,0,3,13,0,0
0_1461.png,0,0,20,0,0
0_1462.png,18,12,8,0,0
0_1463.png,0,27,16,0,0
0_1464.png,0,13,24,0,0
0_1465.png,46,2,1,0,0
0_1466.png,0,24,15,0,0
0_1467.png,23,1,4,0,0
0_1468.png,30,0,2,0,0
0_1469.png,30,0,3,0,0
0_147.png,12,0,1,0,0
0_1470.png,30,1,0,0,0
0_1471.png,31,0,0,0,0
0_1472.png,5,5,17,0,0
0_1473.png,20,26,4,0,0
0_1474.png,23,0,2,0,0
0_1475.png,10,1,5,0,0
0_1476.png,6,1,5,0,0
0_1477.png,5,13,13,0,0
0_1478.png,0,19,14,0,0
0_1479.png,0,21,14,0,22
0_148.png,0,0,2,0,15
0_1480.png,0,3,9,0,34
0_1481.png,67,0,0,3,0
0_1482.png,7,0,0,68,0
0_1483.png,0,14,35,0,20
0_1484.png,0,5,5,0,14
0_1485.png,0,31,56,0,0
0_1486.png,0,97,57,0,0
0_1487.png,0,104,85,0,0
0_1488.png,45,1,1,0,0
0_1489.png,28,1,3,0,0
0_149.png,0,0,0,0,37
0_1490.png,59,1,0,0,0
0_1491.png,54,0,1,0,0
0_1492.png,27,2,7,0,0
0_1493.png,33,0,2,0,0
0_1494.png,0,10,50,0,0
0_1495.png,0,10,50,0,0
0_1496.png,0,0,23,0,0
0_1497.png,0,0,20,0,0
0_1498.png,0,0,12,0,0
0_1499.png,0,0,12,0,0
0_15.png,4,0,8,0,0
0_150.png,0,0,11,0,27
0_1500.png,47,0,3,0,0
0_1501.png,4,1,18,0,0
0_1502.png,32,0,1,0,0
0_1503.png,30,0,0,2,0
0_1504.png,3,7,49,0,0
0_1505.png,1,14,32,0,0
0_1506.png,8,26,57,0,0
0_1507.png,0,5,28,0,0
0_1508.png,54,5,11,0,0
0_1509.png,0,5,18,0,0
0_151.png,0,3,4,0,19
0_1510.png,0,3,21,0,0
0_1511.png,0,0,14,0,0
0_1512.png,0,0,0,0,0
0_1513.png,79,0,0,0,0
0_1514.png,59,0,3,0,0
0_1515.png,32,0,0,0,0
0_1516.png,59,1,1,0,0
0_1517.png,51,2,2,0,0
0_1518.png,0,7,23,0,0
0_1519.png,0,9,34,0,0
0_152.png,0,1,0,0,33
0_1520.png,28,0,2,0,0
0_1521.png,35,0,6,0,0
0_1522.png,32,0,8,0,0
0_1523.png,24,0,1,0,0
0_1524.png,23,2,0,0,0
0_1525.png,23,0,0,0,0
0_1526.png,0,8,15,0,0
0_1527.png,0,1,0,0,0
0_1528.png,0,0,4,0,0
0_1529.png,0,8,6,0,0
0_153.png,12,4,0,0,0
0_1530.png,0,1,1,0,0
0_1531.png,0,2,14,0,0
0_1532.png,7,0,1,0,0
0_1533.png,15,0,0,0,0
0_1534.png,11,0,0,0,0
0_1535.png,15,0,0,0,0
0_1536.png,11,1,0,0,0
0_1537.png,11,0,0,0,0
0_1538.png,9,0,0,0,0
0_1539.png,8,0,0,0,0
0_154.png,1,9,5,0,0
0_1540.png,23,0,0,0,0
0_1541.png,17,0,2,0,0
0_1542.png,0,0,0,0,3
0_1543.png,0,0,2,0,3
0_1544.png,0,0,4,0,1
0_1545.png,0,0,4,0,0
0_1546.png,0,0,4,0,0
0_1547.png,0,0,7,0,0
0_1548.png,0,4,28,0,0
0_1549.png,6,0,0,0,0
0_155.png,8,3,1,0,0
0_1550.png,7,0,0,0,0
0_1551.png,6,0,0,0,0
0_1552.png,11,0,0,0,0
0_1553.png,11,0,2,0,0
0_1554.png,8,0,0,0,0
0_1555.png,8,0,4,0,0
0_1556.png,9,0,0,0,0
0_1557.png,12,2,4,0,0
0_1558.png,19,2,1,0,0
0_1559.png,14,0,4,0,0
0_156.png,4,7,5,0,0
0_1560.png,17,3,4,0,0
0_1561.png,7,2,2,0,0
0_1562.png,11,1,1,0,0
0_1563.png,14,0,6,0,0
0_1564.png,18,1,2,0,0
0_1565.png,8,0,7,0,0
0_1566.png,10,0,8,0,0
0_1567.png,1,1,1,0,0
0_1568.png,5,0,3,0,0
0_1569.png,2,1,0,0,0
0_157.png,6,5,4,0,0
0_1570.png,23,1,2,0,0
0_1571.png,15,0,4,0,0
0_1572.png,2,0,9,0,0
0_1573.png,18,1,4,0,0
0_1574.png,0,0,2,0,0
0_1575.png,0,0,4,0,0
0_1576.png,0,0,1,0,0
0_1577.png,0,0,2,0,0
0_1578.png,0,0,0,0,0
0_1579.png,0,0,4,0,0
0_158.png,0,1,5,0,0
0_1580.png,0,9,21,0,0
0_1581.png,0,11,21,0,0
0_1582.png,0,7,18,0,1
0_1583.png,0,5,15,0,1
0_1584.png,0,20,14,0,14
0_1585.png,2,0,14,0,0
0_1586.png,2,0,9,0,0
0_1587.png,1,4,9,0,0
0_1588.png,5,2,16,0,0
0_1589.png,2,3,10,0,0
0_159.png,0,1,9,0,8
0_1590.png,2,0,7,0,0
0_1591.png,14,0,2,0,0
0_1592.png,9,0,6,0,0
0_1593.png,0,3,15,0,0
0_1594.png,0,0,10,0,0
0_1595.png,0,2,22,0,0
0_1596.png,0,5,5,0,9
0_1597.png,0,10,8,0,2
0_1598.png,0,3,4,0,7
0_1599.png,0,0,7,0,10
0_16.png,7,1,4,0,0
0_160.png,0,1,11,0,9
0_1600.png,0,0,1,0,9
0_1601.png,0,5,5,0,10
0_1602.png,0,4,4,0,14
0_1603.png,0,0,6,0,9
0_1604.png,0,5,10,0,0
0_1605.png,0,4,22,0,0
0_1606.png,0,10,33,0,0
0_1607.png,21,0,7,0,0
0_1608.png,21,0,14,0,0
0_1609.png,21,1,8,0,0
0_161.png,0,2,1,0,30
0_1610.png,16,1,16,0,0
0_1611.png,20,1,14,0,0
0_1612.png,27,1,9,0,0
0_1613.png,23,0,11,0,0
0_1614.png,0,0,0,0,0
0_1615.png,0,0,0,0,0
0_1616.png,0,0,0,0,0
0_1617.png,0,0,0,0,0
0_1618.png,0,0,0,0,0
0_1619.png,0,0,0,0,0
0_162.png,0,2,6,0,24
0_1620.png,0,0,0,0,0
0_1621.png,8,11,12,0,0
0_1622.png,21,8,7,0,0
0_1623.png,11,14,22,0,0
0_1624.png,22,6,7,0,0
0_1625.png,28,4,2,0,0
0_1626.png,28,6,0,0,0
0_1627.png,13,17,2,0,0
0_1628.png,0,2,3,0,0
0_1629.png,0,0,0,0,0
0_163.png,0,1,7,0,15
0_1630.png,0,3,9,0,0
0_1631.png,0,0,2,0,0
0_1632.png,0,0,0,0,0
0_1633.png,6,2,0,0,0
0_1634.png,4,19,10,0,0
0_1635.png,13,3,0,0,0
0_1636.png,9,15,2,0,0
0_1637.png,1,89,7,0,0
0_1638.png,0,63,13,0,0
0_1639.png,18,0,1,0,0
0_164.png,0,1,4,0,2
0_1640.png,12,1,3,0,0
0_1641.png,12,1,1,0,0
0_1642.png,24,0,0,0,0
0_1643.png,1,2,12,0,0
0_1644.png,0,9,17,0,0
0_1645.png,0,6,8,0,0
0_1646.png,0,6,11,0,0
0_1647.png,0,13,17,0,0
0_1648.png,4,31,17,0,0
0_1649.png,3,25,11,0,0
0_165.png,0,1,14,0,5
0_1650.png,0,9,17,0,0
0_1651.png,0,29,9,0,0
0_1652.png,0,5,17,0,0
0_1653.png,0,3,18,0,0
0_1654.png,0,12,12,0,0
0_1655.png,0,1,8,0,0
0_1656.png,0,1,6,0,10
0_1657.png,0,0,20,0,1
0_1658.png,0,1,18,0,0
0_1659.png,0,4,12,0,0
0_166.png,0,0,5,0,31
0_1660.png,23,1,4,0,0
0_1661.png,18,0,0,0,0
0_1662.png,30,0,0,0,0
0_1663.png,0,1,11,0,0
0_1664.png,0,0,5,0,0
0_1665.png,0,0,8,0,0
0_1666.png,0,1,16,0,0
0_1667.png,0,0,7,0,0
0_1668.png,0,0,8,0,0
0_1669.png,0,0,12,0,0
0_167.png,0,2,7,0,30
0_1670.png,0,0,13,0,0
0_1671.png,0,0,8,0,0
0_1672.png,0,0,8,0,0
0_1673.png,0,0,8,0,0
0_1674.png,0,0,7,0,0
0_1675.png,0,2,2,0,0
0_1676.png,0,0,9,0,0
0_1677.png,0,0,8,0,0
0_1678.png,0,1,3,0,0
0_1679.png,0,0,2,0,0
0_168.png,0,4,12,0,15
0_1680.png,0,0,1,0,0
0_1681.png,0,3,4,0,0
0_1682.png,0,0,2,0,0
0_1683.png,0,0,0,0,20
0_1684.png,0,0,6,0,28
0_1685.png,0,2,10,0,2
0_1686.png,0,2,18,0,0
0_1687.png,8,5,13,0,0
0_1688.png,15,0,0,0,0
0_1689.png,0,3,22,0,0
0_169.png,0,1,10,0,18
0_1690.png,0,8,24,0,0
0_1691.png,2,10,13,0,0
0_1692.png,3,6,9,0,0
0_1693.png,10,7,4,0,0
0_1694.png,5,1,17,0,0
0_1695.png,4,0,15,0,0
0_1696.png,18,0,0,0,0
0_1697.png,11,1,0,6,0
0_1698.png,27,0,0,0,0
0_1699.png,24,0,0,0,0
0_17.png,10,1,6,0,0
0_170.png,0,1,3,0,27
0_1700.png,22,1,0,0,0
0_1701.png,22,0,0,0,0
0_1702.png,21,0,0,0,0
0_1703.png,16,0,0,0,0
0_1704.png,0,0,0,0,0
0_1705.png,0,0,0,0,0
0_1706.png,0,1,1,0,0
0_1707.png,0,0,0,0,0
0_1708.png,0,0,0,0,0
0_1709.png,0,0,0,0,0
0_171.png,0,0,7,0,20
0_1710.png,15,0,0,0,0
0_1711.png,12,0,0,0,0
0_1712.png,13,0,2,0,0
0_1713.png,19,0,0,0,0
0_1714.png,21,0,0,0,0
0_1715.png,19,0,2,0,0
0_1716.png,19,1,1,0,0
0_1717.png,19,1,0,0,0
0_1718.png,0,0,8,0,0
0_1719.png,0,1,8,0,0
0_172.png,4,1,1,0,0
0_1720.png,0,0,9,0,0
0_1721.png,0,0,6,0,0
0_1722.png,0,0,12,0,0
0_1723.png,0,0,0,0,0
0_1724.png,0,0,0,0,0
0_1725.png,0,0,0,0,0
0_1726.png,79,0,3,0,0
0_1727.png,83,0,8,0,0
0_1728.png,77,0,13,0,0
0_1729.png,91,1,1,0,0
0_173.png,1,1,2,0,0
0_1730.png,99,0,4,0,0
0_1731.png,79,1,5,0,0
0_1732.png,12,5,19,0,0
0_1733.png,17,2,9,0,0
0_1734.png,21,3,16,0,0
0_1735.png,17,0,11,0,0
0_1736.png,26,0,16,0,0
0_1737.png,38,0,1,0,0
0_1738.png,26,0,11,0,0
0_1739.png,6,2,12,0,0
